Namespace(seed=42, GPU_to_use=0, epochs=200, batch_size=128, lr=0.0005, lr_decay=200, gamma=0.5, training_samples=0, test_samples=0, prediction_steps=10, encoder_hidden=256, decoder_hidden=256, encoder='cnn', decoder='mlp', prior=1, edge_types=2, dont_use_encoder=False, lr_z=0.1, global_temp=False, load_temperatures=False, alpha=2, num_cats=3, unobserved=0, model_unobserved=0, dont_shuffle_unobserved=False, teacher_forcing=0, suffix='netsim', timesteps=200, num_atoms=15, dims=1, datadir='./data', save_folder='cnn_netsim', expername='', sym_save_folder='../logs', load_folder='', test_time_adapt=False, lr_logits=0.01, num_tta_steps=100, dont_skip_first=True, temp=0.5, hard=False, no_validate=True, no_cuda=False, var=5e-07, encoder_dropout=0.0, decoder_dropout=0.0, no_factor=False, test=False, device=device(type='cuda', index=0), cuda=True, factor=True, validate=False, shuffle_unobserved=True, skip_first=False, use_encoder=True, time='2025-05-21T13:15:16.319612', num_GPU=1, batch_size_multiGPU=128, log_path='cnn_netsim\\2025-05-21T13.15.16.319612')
Using GPU #0
DataParallel(
  (module): CNNEncoder(
    (cnn): CNN(
      (pool): MaxPool1d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
      (conv1): Conv1d(2, 256, kernel_size=(5,), stride=(1,))
      (bn1): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2): Conv1d(256, 256, kernel_size=(5,), stride=(1,))
      (bn2): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv_predict): Conv1d(256, 256, kernel_size=(1,), stride=(1,))
      (conv_attention): Conv1d(256, 1, kernel_size=(1,), stride=(1,))
    )
    (mlp1): MLP(
      (fc1): Linear(in_features=256, out_features=256, bias=True)
      (fc2): Linear(in_features=256, out_features=256, bias=True)
      (bn): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (mlp2): MLP(
      (fc1): Linear(in_features=256, out_features=256, bias=True)
      (fc2): Linear(in_features=256, out_features=256, bias=True)
      (bn): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (mlp3): MLP(
      (fc1): Linear(in_features=768, out_features=256, bias=True)
      (fc2): Linear(in_features=256, out_features=256, bias=True)
      (bn): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (fc_out): Linear(in_features=256, out_features=2, bias=True)
  )
)
DataParallel(
  (module): MLPDecoder(
    (msg_fc1): ModuleList(
      (0-1): 2 x Linear(in_features=2, out_features=256, bias=True)
    )
    (msg_fc2): ModuleList(
      (0-1): 2 x Linear(in_features=256, out_features=256, bias=True)
    )
    (out_fc1): Linear(in_features=257, out_features=256, bias=True)
    (out_fc2): Linear(in_features=256, out_features=256, bias=True)
    (out_fc3): Linear(in_features=256, out_features=1, bias=True)
  )
)
0 train	 	loss_kl -7.1391463280 	acc 0.5019047619 	auroc 0.5303703704 	loss_nll 18651752.0000000000 	loss_mse 0.0937273949 	loss 18651744.0000000000 	inference time 1.2098286152 	time: 6.7248s 	
1 train	 	loss_kl -4.9214673042 	acc 0.4980952381 	auroc 0.5300347222 	loss_nll 27208052.0000000000 	loss_mse 0.1367238909 	loss 27208048.0000000000 	inference time 0.3328864574 	time: 5.3697s 	
2 train	 	loss_kl -3.2741587162 	acc 0.5257142857 	auroc 0.5258796296 	loss_nll 17336002.0000000000 	loss_mse 0.0871155784 	loss 17335998.0000000000 	inference time 0.2681436539 	time: 5.2915s 	
3 train	 	loss_kl -2.8220300674 	acc 0.5028571429 	auroc 0.5246932870 	loss_nll 21606762.0000000000 	loss_mse 0.1085767075 	loss 21606760.0000000000 	inference time 0.3231425285 	time: 5.4337s 	
4 train	 	loss_kl -2.5127410889 	acc 0.5000000000 	auroc 0.5289236111 	loss_nll 18376630.0000000000 	loss_mse 0.0923448727 	loss 18376628.0000000000 	inference time 0.2615981102 	time: 5.2636s 	
5 train	 	loss_kl -2.4122691154 	acc 0.5133333333 	auroc 0.5346875000 	loss_nll 18408958.0000000000 	loss_mse 0.0925073251 	loss 18408956.0000000000 	inference time 0.2369570732 	time: 5.2110s 	
6 train	 	loss_kl -2.1301791668 	acc 0.5257142857 	auroc 0.5474016204 	loss_nll 16183266.0000000000 	loss_mse 0.0813229308 	loss 16183264.0000000000 	inference time 0.3741304874 	time: 5.4182s 	
7 train	 	loss_kl -1.9919856787 	acc 0.5342857143 	auroc 0.5526909722 	loss_nll 14073861.0000000000 	loss_mse 0.0707229227 	loss 14073859.0000000000 	inference time 0.3468527794 	time: 5.3951s 	
8 train	 	loss_kl -1.8398687840 	acc 0.5390476190 	auroc 0.5599305556 	loss_nll 13854172.0000000000 	loss_mse 0.0696189627 	loss 13854170.0000000000 	inference time 0.3979558945 	time: 5.4025s 	
9 train	 	loss_kl -1.6171693802 	acc 0.5304761905 	auroc 0.5542881944 	loss_nll 13600524.0000000000 	loss_mse 0.0683443472 	loss 13600522.0000000000 	inference time 0.3650288582 	time: 5.3742s 	
10 train	 	loss_kl -1.5406429768 	acc 0.5200000000 	auroc 0.5571006944 	loss_nll 13086088.0000000000 	loss_mse 0.0657592341 	loss 13086086.0000000000 	inference time 0.3826072216 	time: 5.3899s 	
11 train	 	loss_kl -1.6875345707 	acc 0.5161904762 	auroc 0.5472222222 	loss_nll 12921653.0000000000 	loss_mse 0.0649329275 	loss 12921651.0000000000 	inference time 0.2832152843 	time: 5.3515s 	
12 train	 	loss_kl -1.7120662928 	acc 0.5161904762 	auroc 0.5361747685 	loss_nll 13378084.0000000000 	loss_mse 0.0672265515 	loss 13378082.0000000000 	inference time 0.2884955406 	time: 5.3974s 	
13 train	 	loss_kl -1.5962717533 	acc 0.5133333333 	auroc 0.5381018519 	loss_nll 13553779.0000000000 	loss_mse 0.0681094453 	loss 13553777.0000000000 	inference time 0.2540957928 	time: 5.3128s 	
14 train	 	loss_kl -1.4856586456 	acc 0.4990476190 	auroc 0.5400173611 	loss_nll 13159472.0000000000 	loss_mse 0.0661280006 	loss 13159471.0000000000 	inference time 0.2540535927 	time: 5.3041s 	
