Namespace(seed=42, GPU_to_use=0, epochs=80, batch_size=128, lr=0.0005, lr_decay=200, gamma=0.5, training_samples=0, test_samples=0, prediction_steps=10, encoder_hidden=256, decoder_hidden=256, encoder='cnn', decoder='mlp', prior=1, edge_types=2, dont_use_encoder=False, lr_z=0.1, global_temp=False, load_temperatures=False, alpha=2, num_cats=3, unobserved=0, model_unobserved=0, dont_shuffle_unobserved=False, teacher_forcing=0, suffix='netsim', timesteps=200, num_atoms=15, dims=1, datadir='./data', save_folder='cnn_netsim', expername='', sym_save_folder='../logs', load_folder='', test_time_adapt=False, lr_logits=0.01, num_tta_steps=100, dont_skip_first=False, temp=0.5, hard=False, no_validate=True, no_cuda=False, var=5e-07, encoder_dropout=0.0, decoder_dropout=0.0, no_factor=False, test=False, device=device(type='cuda', index=0), cuda=True, factor=True, validate=False, shuffle_unobserved=True, skip_first=True, use_encoder=True, time='2025-05-21T16:03:20.877382', num_GPU=1, batch_size_multiGPU=128, log_path='cnn_netsim\\2025-05-21T16.03.20.877382')
Using GPU #0
DataParallel(
  (module): CNNEncoder(
    (cnn): CNN(
      (pool): MaxPool1d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
      (conv1): Conv1d(2, 256, kernel_size=(5,), stride=(1,))
      (bn1): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2): Conv1d(256, 256, kernel_size=(5,), stride=(1,))
      (bn2): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv_predict): Conv1d(256, 256, kernel_size=(1,), stride=(1,))
      (conv_attention): Conv1d(256, 1, kernel_size=(1,), stride=(1,))
    )
    (mlp1): MLP(
      (fc1): Linear(in_features=256, out_features=256, bias=True)
      (fc2): Linear(in_features=256, out_features=256, bias=True)
      (bn): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (mlp2): MLP(
      (fc1): Linear(in_features=256, out_features=256, bias=True)
      (fc2): Linear(in_features=256, out_features=256, bias=True)
      (bn): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (mlp3): MLP(
      (fc1): Linear(in_features=768, out_features=256, bias=True)
      (fc2): Linear(in_features=256, out_features=256, bias=True)
      (bn): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (fc_out): Linear(in_features=256, out_features=2, bias=True)
  )
)
DataParallel(
  (module): MLPDecoder(
    (msg_fc1): ModuleList(
      (0-1): 2 x Linear(in_features=2, out_features=256, bias=True)
    )
    (msg_fc2): ModuleList(
      (0-1): 2 x Linear(in_features=256, out_features=256, bias=True)
    )
    (out_fc1): Linear(in_features=257, out_features=256, bias=True)
    (out_fc2): Linear(in_features=256, out_features=256, bias=True)
    (out_fc3): Linear(in_features=256, out_features=1, bias=True)
  )
)
0 train	 	loss_kl -7.1391463280 	acc 0.5019047619 	auroc 0.5303703704 	loss_nll 24906158.0000000000 	loss_mse 0.1251565814 	loss 24906150.0000000000 	inference time 0.3117122650 	time: 5.4361s 	
1 train	 	loss_kl -4.8989253044 	acc 0.5123809524 	auroc 0.5210069444 	loss_nll 16097475.0000000000 	loss_mse 0.0808918253 	loss 16097470.0000000000 	inference time 0.3397350311 	time: 5.4159s 	
2 train	 	loss_kl -4.1811580658 	acc 0.4857142857 	auroc 0.5602083333 	loss_nll 14152553.0000000000 	loss_mse 0.0711183548 	loss 14152549.0000000000 	inference time 0.3052530289 	time: 5.3378s 	
3 train	 	loss_kl -3.5434293747 	acc 0.5076190476 	auroc 0.5899074074 	loss_nll 13738440.0000000000 	loss_mse 0.0690373853 	loss 13738436.0000000000 	inference time 0.2837138176 	time: 5.3717s 	
4 train	 	loss_kl -3.2148633003 	acc 0.5200000000 	auroc 0.5923611111 	loss_nll 13041113.0000000000 	loss_mse 0.0655332282 	loss 13041110.0000000000 	inference time 0.2963304520 	time: 5.3109s 	
5 train	 	loss_kl -2.8231413364 	acc 0.5095238095 	auroc 0.5844675926 	loss_nll 13271757.0000000000 	loss_mse 0.0666922405 	loss 13271754.0000000000 	inference time 0.2794518471 	time: 5.3624s 	
6 train	 	loss_kl -2.5657691956 	acc 0.4971428571 	auroc 0.5857465278 	loss_nll 13559305.0000000000 	loss_mse 0.0681372136 	loss 13559302.0000000000 	inference time 0.2286849022 	time: 5.3039s 	
7 train	 	loss_kl -2.3830313683 	acc 0.4933333333 	auroc 0.5769097222 	loss_nll 13362216.0000000000 	loss_mse 0.0671468079 	loss 13362214.0000000000 	inference time 0.2884192467 	time: 5.3174s 	
8 train	 	loss_kl -2.1976222992 	acc 0.4866666667 	auroc 0.5770196759 	loss_nll 13105415.0000000000 	loss_mse 0.0658563599 	loss 13105413.0000000000 	inference time 0.4086995125 	time: 5.4567s 	
9 train	 	loss_kl -2.0403497219 	acc 0.4923809524 	auroc 0.5689409722 	loss_nll 13151972.0000000000 	loss_mse 0.0660903156 	loss 13151970.0000000000 	inference time 0.3054349422 	time: 5.3847s 	
10 train	 	loss_kl -1.9581913948 	acc 0.4961904762 	auroc 0.5657581019 	loss_nll 13248686.0000000000 	loss_mse 0.0665763170 	loss 13248684.0000000000 	inference time 0.3713378906 	time: 5.6037s 	
11 train	 	loss_kl -1.9097878933 	acc 0.5095238095 	auroc 0.5584259259 	loss_nll 13114303.0000000000 	loss_mse 0.0659010261 	loss 13114301.0000000000 	inference time 0.3431599140 	time: 5.6480s 	
12 train	 	loss_kl -1.7851561308 	acc 0.5228571429 	auroc 0.5588888889 	loss_nll 12969868.0000000000 	loss_mse 0.0651752129 	loss 12969866.0000000000 	inference time 0.2437410355 	time: 5.7723s 	
13 train	 	loss_kl -1.7537708282 	acc 0.5257142857 	auroc 0.5557291667 	loss_nll 13011251.0000000000 	loss_mse 0.0653831661 	loss 13011249.0000000000 	inference time 0.2361564636 	time: 6.0609s 	
14 train	 	loss_kl -1.6546643972 	acc 0.5314285714 	auroc 0.5534837963 	loss_nll 13063886.0000000000 	loss_mse 0.0656476691 	loss 13063884.0000000000 	inference time 0.0616078377 	time: 5.5409s 	
15 train	 	loss_kl -1.5351512432 	acc 0.5390476190 	auroc 0.5504282407 	loss_nll 12937588.0000000000 	loss_mse 0.0650129989 	loss 12937586.0000000000 	inference time 0.0702328682 	time: 5.4337s 	
16 train	 	loss_kl -1.4502980709 	acc 0.5476190476 	auroc 0.5484317130 	loss_nll 12875044.0000000000 	loss_mse 0.0646987185 	loss 12875043.0000000000 	inference time 0.3355419636 	time: 5.7770s 	
17 train	 	loss_kl -1.3924801350 	acc 0.5476190476 	auroc 0.5496932870 	loss_nll 12943564.0000000000 	loss_mse 0.0650430322 	loss 12943563.0000000000 	inference time 0.0655689240 	time: 6.1160s 	
18 train	 	loss_kl -1.3659509420 	acc 0.5504761905 	auroc 0.5515162037 	loss_nll 12940490.0000000000 	loss_mse 0.0650275797 	loss 12940489.0000000000 	inference time 0.1340703964 	time: 5.3568s 	
19 train	 	loss_kl -1.3515836000 	acc 0.5514285714 	auroc 0.5509837963 	loss_nll 12848261.0000000000 	loss_mse 0.0645641237 	loss 12848260.0000000000 	inference time 0.0579967499 	time: 5.5140s 	
20 train	 	loss_kl -1.3344248533 	acc 0.5561904762 	auroc 0.5494733796 	loss_nll 12878830.0000000000 	loss_mse 0.0647177398 	loss 12878829.0000000000 	inference time 0.2784650326 	time: 5.8850s 	
